amount,merchantName,transactionType,paymentMethod,deviceType,location,currency,hourOfDay,isWeekend,fraud
43030,Myntra,Withdrawal,Wallet,Desktop,Mumbai,INR,4,0,1
41851,Zomato,Purchase,Wallet,Mobile,Bangalore,INR,3,1,1
48021,Myntra,Deposit,UPI,Tablet,Bangalore,INR,21,0,0
10056,Reliance Digital,Transfer,Wallet,Desktop,Hyderabad,INR,17,0,0
23831,Zomato,Purchase,UPI,Desktop,Chennai,INR,16,0,0
10259,Amazon India,Transfer,Credit Card,Tablet,Mumbai,INR,12,1,1
21205,Swiggy,Withdrawal,Credit Card,Mobile,Chennai,INR,20,0,0
7019,Reliance Digital,Purchase,Debit Card,Desktop,Delhi,INR,2,0,0
21768,Reliance Digital,Deposit,UPI,Mobile,Delhi,INR,13,1,0
4850,Flipkart,Transfer,Net Banking,Mobile,Bangalore,INR,6,1,0
10442,Myntra,Withdrawal,Credit Card,Tablet,Bangalore,INR,6,1,0
43486,Zomato,Transfer,UPI,Desktop,Hyderabad,INR,13,1,1
8322,Swiggy,Withdrawal,Net Banking,Tablet,Delhi,INR,4,0,0
8863,Swiggy,Transfer,UPI,Tablet,Mumbai,INR,12,0,0
31290,Swiggy,Deposit,Wallet,Mobile,Delhi,INR,4,1,1
12605,Myntra,Purchase,Wallet,Desktop,Hyderabad,INR,6,1,0
39728,Flipkart,Purchase,Credit Card,Tablet,Mumbai,INR,23,0,0
10925,Amazon India,Purchase,Net Banking,Tablet,Delhi,INR,6,0,0
31474,Zomato,Transfer,Credit Card,Desktop,Mumbai,INR,8,0,1
44575,Zomato,Transfer,Net Banking,Mobile,Chennai,INR,4,0,1
15193,Flipkart,Transfer,Credit Card,Tablet,Delhi,INR,8,0,1
27260,Amazon India,Transfer,Debit Card,Desktop,Mumbai,INR,4,1,1
30839,Flipkart,Deposit,Credit Card,Desktop,Hyderabad,INR,10,0,1
32905,Amazon India,Withdrawal,Net Banking,Tablet,Delhi,INR,0,1,1
15071,Reliance Digital,Purchase,Credit Card,Mobile,Mumbai,INR,5,0,0
43751,Swiggy,Deposit,Credit Card,Tablet,Hyderabad,INR,3,0,1
507,Reliance Digital,Withdrawal,Debit Card,Tablet,Mumbai,INR,5,0,0
6384,Amazon India,Withdrawal,Wallet,Desktop,Hyderabad,INR,11,1,0
1526,Amazon India,Deposit,UPI,Desktop,Chennai,INR,4,0,0
37550,Myntra,Purchase,Wallet,Mobile,Mumbai,INR,18,1,1
8142,Amazon India,Withdrawal,Credit Card,Mobile,Chennai,INR,6,0,0
25846,Amazon India,Transfer,Wallet,Desktop,Chennai,INR,6,0,1
5708,Flipkart,Deposit,Credit Card,Tablet,Hyderabad,INR,20,0,0
32532,Amazon India,Purchase,Credit Card,Mobile,Chennai,INR,9,1,1
2388,Zomato,Deposit,Wallet,Tablet,Mumbai,INR,14,0,0
34132,Flipkart,Transfer,Net Banking,Desktop,Delhi,INR,11,0,0
10146,Zomato,Withdrawal,UPI,Mobile,Chennai,INR,1,1,1
14489,Reliance Digital,Purchase,Wallet,Tablet,Bangalore,INR,6,1,0
25138,Myntra,Transfer,UPI,Mobile,Mumbai,INR,12,1,0
38289,Myntra,Withdrawal,Wallet,Mobile,Mumbai,INR,0,1,1
33788,Myntra,Purchase,UPI,Tablet,Delhi,INR,6,0,0
37566,Swiggy,Transfer,UPI,Tablet,Mumbai,INR,10,0,0
20190,Swiggy,Deposit,Credit Card,Tablet,Delhi,INR,12,1,0
9160,Zomato,Deposit,Debit Card,Desktop,Hyderabad,INR,12,1,0
971,Zomato,Transfer,Net Banking,Desktop,Hyderabad,INR,3,0,1
30919,Swiggy,Purchase,UPI,Desktop,Bangalore,INR,12,0,0
35006,Myntra,Purchase,Net Banking,Tablet,Hyderabad,INR,11,1,0
9084,Amazon India,Transfer,Debit Card,Tablet,Hyderabad,INR,15,1,0
47420,Amazon India,Purchase,UPI,Tablet,Chennai,INR,20,1,0
31455,Zomato,Purchase,Net Banking,Desktop,Delhi,INR,19,1,1
21552,Reliance Digital,Transfer,Debit Card,Mobile,Mumbai,INR,14,0,0
13428,Swiggy,Purchase,UPI,Desktop,Delhi,INR,0,0,0
10997,Flipkart,Purchase,Wallet,Mobile,Bangalore,INR,3,0,0
5932,Reliance Digital,Deposit,UPI,Tablet,Mumbai,INR,11,1,0
49276,Amazon India,Purchase,Net Banking,Mobile,Delhi,INR,22,1,0
32594,Reliance Digital,Withdrawal,Credit Card,Mobile,Bangalore,INR,14,1,0
21046,Reliance Digital,Withdrawal,UPI,Desktop,Chennai,INR,4,1,0
14498,Amazon India,Deposit,Credit Card,Tablet,Bangalore,INR,11,0,0
42950,Amazon India,Transfer,Credit Card,Desktop,Chennai,INR,4,1,1
37771,Zomato,Transfer,Wallet,Desktop,Delhi,INR,7,0,0
39144,Swiggy,Transfer,Net Banking,Tablet,Delhi,INR,4,0,1
46919,Myntra,Withdrawal,Net Banking,Mobile,Hyderabad,INR,11,1,0
13561,Myntra,Deposit,Debit Card,Mobile,Delhi,INR,4,1,0
44147,Myntra,Deposit,Net Banking,Tablet,Mumbai,INR,3,0,0
30868,Myntra,Deposit,Wallet,Desktop,Hyderabad,INR,6,0,1
49258,Swiggy,Deposit,Net Banking,Desktop,Chennai,INR,10,1,1
36137,Reliance Digital,Deposit,UPI,Mobile,Hyderabad,INR,18,0,1
199,Amazon India,Withdrawal,UPI,Tablet,Mumbai,INR,19,0,0
32215,Swiggy,Deposit,UPI,Mobile,Chennai,INR,20,0,0
19773,Zomato,Transfer,Credit Card,Mobile,Chennai,INR,13,0,0
35635,Flipkart,Deposit,Credit Card,Tablet,Chennai,INR,3,1,1
22685,Myntra,Withdrawal,UPI,Mobile,Hyderabad,INR,9,1,0
40824,Reliance Digital,Transfer,Debit Card,Tablet,Hyderabad,INR,17,0,1
49352,Amazon India,Deposit,UPI,Mobile,Bangalore,INR,9,0,0
8039,Zomato,Withdrawal,Wallet,Desktop,Mumbai,INR,23,0,0
29764,Amazon India,Withdrawal,Debit Card,Mobile,Mumbai,INR,3,0,0
20438,Amazon India,Purchase,Net Banking,Desktop,Bangalore,INR,22,1,0
25986,Swiggy,Withdrawal,Credit Card,Tablet,Bangalore,INR,4,1,0
28567,Swiggy,Purchase,Credit Card,Tablet,Mumbai,INR,14,0,0
24964,Myntra,Purchase,Net Banking,Desktop,Chennai,INR,10,0,0
45974,Flipkart,Purchase,Debit Card,Tablet,Bangalore,INR,21,0,0
39163,Amazon India,Deposit,UPI,Tablet,Bangalore,INR,21,1,0
7905,Swiggy,Transfer,Wallet,Mobile,Mumbai,INR,6,1,0
47155,Myntra,Transfer,Debit Card,Tablet,Delhi,INR,7,0,0
35373,Flipkart,Purchase,Net Banking,Desktop,Bangalore,INR,6,0,0
25914,Swiggy,Transfer,Debit Card,Desktop,Hyderabad,INR,17,1,1
43004,Zomato,Deposit,Debit Card,Mobile,Delhi,INR,0,1,1
3061,Zomato,Transfer,Net Banking,Tablet,Chennai,INR,2,1,1
8198,Flipkart,Deposit,Credit Card,Mobile,Delhi,INR,17,0,0
7983,Zomato,Transfer,Net Banking,Desktop,Bangalore,INR,13,1,0
7012,Swiggy,Deposit,Credit Card,Desktop,Mumbai,INR,15,0,0
1649,Amazon India,Withdrawal,Net Banking,Mobile,Hyderabad,INR,15,1,0
49885,Zomato,Withdrawal,UPI,Desktop,Bangalore,INR,4,1,1
47344,Zomato,Purchase,Wallet,Tablet,Delhi,INR,2,0,1
12447,Myntra,Transfer,Debit Card,Mobile,Delhi,INR,8,1,0
36884,Swiggy,Withdrawal,UPI,Mobile,Mumbai,INR,23,0,0
15726,Myntra,Purchase,UPI,Mobile,Hyderabad,INR,19,1,0
43152,Myntra,Purchase,Net Banking,Desktop,Mumbai,INR,17,0,0
12213,Flipkart,Withdrawal,UPI,Tablet,Bangalore,INR,0,0,0
10342,Amazon India,Transfer,Credit Card,Desktop,Hyderabad,INR,14,1,1
18143,Amazon India,Purchase,Debit Card,Tablet,Hyderabad,INR,2,0,0
8023,Reliance Digital,Purchase,Wallet,Desktop,Chennai,INR,12,0,0
8197,Amazon India,Transfer,Debit Card,Mobile,Hyderabad,INR,17,1,0
37866,Reliance Digital,Withdrawal,Net Banking,Tablet,Hyderabad,INR,10,1,0
35894,Reliance Digital,Deposit,UPI,Desktop,Chennai,INR,16,1,1
8969,Reliance Digital,Deposit,Wallet,Mobile,Hyderabad,INR,14,0,0
48139,Flipkart,Withdrawal,Debit Card,Tablet,Chennai,INR,1,1,1
47197,Amazon India,Withdrawal,Wallet,Desktop,Mumbai,INR,22,1,1
45803,Reliance Digital,Purchase,Debit Card,Tablet,Chennai,INR,6,1,0
42462,Flipkart,Withdrawal,UPI,Desktop,Hyderabad,INR,9,1,1
28696,Swiggy,Deposit,UPI,Tablet,Chennai,INR,16,0,0
41898,Reliance Digital,Deposit,UPI,Tablet,Mumbai,INR,10,0,1
2733,Amazon India,Deposit,UPI,Desktop,Hyderabad,INR,1,0,0
15943,Swiggy,Deposit,Net Banking,Mobile,Hyderabad,INR,2,1,0
29695,Reliance Digital,Purchase,Debit Card,Mobile,Delhi,INR,15,0,0
39314,Amazon India,Withdrawal,Credit Card,Mobile,Bangalore,INR,21,1,0
22080,Swiggy,Withdrawal,Net Banking,Desktop,Hyderabad,INR,12,1,0
49309,Zomato,Deposit,Net Banking,Desktop,Mumbai,INR,19,0,1
30241,Flipkart,Deposit,Net Banking,Desktop,Hyderabad,INR,3,0,1
21169,Flipkart,Deposit,UPI,Mobile,Delhi,INR,1,0,0
4587,Reliance Digital,Transfer,Debit Card,Mobile,Hyderabad,INR,23,0,0
21434,Flipkart,Withdrawal,Debit Card,Mobile,Chennai,INR,5,0,0
20095,Amazon India,Withdrawal,Debit Card,Tablet,Chennai,INR,7,1,0
9643,Zomato,Withdrawal,Debit Card,Tablet,Hyderabad,INR,21,1,0
3179,Swiggy,Withdrawal,Net Banking,Tablet,Mumbai,INR,5,0,0
1243,Swiggy,Withdrawal,Debit Card,Tablet,Mumbai,INR,10,0,0
32148,Swiggy,Transfer,UPI,Desktop,Bangalore,INR,15,1,1
3949,Amazon India,Withdrawal,Credit Card,Tablet,Delhi,INR,19,0,0
45474,Flipkart,Transfer,Debit Card,Desktop,Bangalore,INR,3,0,1
4242,Flipkart,Transfer,Net Banking,Mobile,Chennai,INR,5,1,1
29017,Flipkart,Transfer,Debit Card,Mobile,Delhi,INR,9,1,1
41022,Reliance Digital,Deposit,Net Banking,Mobile,Hyderabad,INR,18,1,0
44407,Flipkart,Withdrawal,Net Banking,Mobile,Bangalore,INR,10,0,1
47951,Amazon India,Transfer,Net Banking,Mobile,Delhi,INR,18,0,1
43663,Swiggy,Purchase,Net Banking,Mobile,Delhi,INR,5,1,0
36927,Swiggy,Withdrawal,Wallet,Tablet,Delhi,INR,16,1,1
47863,Myntra,Transfer,Debit Card,Mobile,Bangalore,INR,13,1,0
13555,Swiggy,Purchase,UPI,Tablet,Chennai,INR,7,0,0
2487,Swiggy,Purchase,Debit Card,Desktop,Bangalore,INR,0,0,0
40450,Myntra,Transfer,UPI,Mobile,Mumbai,INR,5,0,1
33523,Myntra,Transfer,Net Banking,Mobile,Hyderabad,INR,10,1,1
27146,Reliance Digital,Purchase,Credit Card,Mobile,Mumbai,INR,7,1,0
7515,Swiggy,Withdrawal,UPI,Desktop,Mumbai,INR,14,0,0
9073,Reliance Digital,Purchase,Debit Card,Desktop,Bangalore,INR,4,1,0
29949,Zomato,Deposit,Credit Card,Tablet,Chennai,INR,18,0,0
28991,Swiggy,Withdrawal,Debit Card,Tablet,Chennai,INR,3,1,0
19763,Zomato,Purchase,Wallet,Mobile,Delhi,INR,9,1,0
10974,Zomato,Purchase,UPI,Desktop,Hyderabad,INR,6,0,0
18928,Reliance Digital,Purchase,Debit Card,Tablet,Bangalore,INR,20,1,0
23308,Zomato,Purchase,Net Banking,Tablet,Hyderabad,INR,11,0,0
37753,Myntra,Transfer,Net Banking,Desktop,Hyderabad,INR,21,0,1
37813,Zomato,Deposit,Credit Card,Tablet,Chennai,INR,13,1,1
17998,Reliance Digital,Purchase,Credit Card,Tablet,Hyderabad,INR,22,1,0
34587,Amazon India,Transfer,Net Banking,Mobile,Bangalore,INR,20,0,1
36138,Flipkart,Withdrawal,Net Banking,Tablet,Mumbai,INR,10,1,1
32693,Zomato,Withdrawal,Credit Card,Tablet,Chennai,INR,21,1,1
12831,Flipkart,Withdrawal,UPI,Desktop,Delhi,INR,3,0,1
12132,Flipkart,Deposit,Debit Card,Tablet,Delhi,INR,22,0,0
21845,Reliance Digital,Withdrawal,Debit Card,Desktop,Bangalore,INR,18,0,0
13127,Flipkart,Transfer,Wallet,Tablet,Delhi,INR,11,1,0
17151,Swiggy,Purchase,Credit Card,Tablet,Delhi,INR,22,1,0
3767,Zomato,Deposit,Wallet,Desktop,Hyderabad,INR,3,1,1
38033,Reliance Digital,Transfer,UPI,Mobile,Hyderabad,INR,0,1,1
39031,Flipkart,Transfer,Net Banking,Desktop,Hyderabad,INR,12,0,1
17471,Myntra,Withdrawal,Net Banking,Tablet,Mumbai,INR,9,1,0
36339,Reliance Digital,Purchase,Credit Card,Tablet,Bangalore,INR,21,1,1
19945,Myntra,Deposit,UPI,Desktop,Hyderabad,INR,21,0,0
37257,Myntra,Deposit,Wallet,Desktop,Delhi,INR,20,1,1
11417,Zomato,Transfer,Credit Card,Mobile,Hyderabad,INR,11,1,1
10974,Swiggy,Deposit,Credit Card,Tablet,Chennai,INR,12,1,0
205,Flipkart,Purchase,Debit Card,Mobile,Delhi,INR,22,1,0
33893,Swiggy,Deposit,UPI,Tablet,Bangalore,INR,23,0,1
45729,Zomato,Withdrawal,Net Banking,Desktop,Chennai,INR,20,0,0
24303,Zomato,Withdrawal,Net Banking,Desktop,Mumbai,INR,3,1,0
44709,Zomato,Transfer,UPI,Mobile,Bangalore,INR,15,1,1
8536,Swiggy,Purchase,Net Banking,Tablet,Hyderabad,INR,4,1,0
24620,Swiggy,Purchase,Debit Card,Desktop,Hyderabad,INR,4,1,0
49787,Zomato,Withdrawal,Net Banking,Mobile,Hyderabad,INR,6,1,0
455,Flipkart,Transfer,Credit Card,Tablet,Mumbai,INR,17,1,1
44234,Reliance Digital,Purchase,UPI,Desktop,Chennai,INR,1,0,1
29609,Swiggy,Deposit,Credit Card,Desktop,Delhi,INR,13,1,0
48698,Myntra,Deposit,UPI,Mobile,Chennai,INR,23,1,0
29484,Flipkart,Transfer,Credit Card,Desktop,Mumbai,INR,0,0,1
21613,Myntra,Transfer,UPI,Desktop,Delhi,INR,5,0,1
17978,Myntra,Purchase,UPI,Mobile,Delhi,INR,7,1,0
31542,Amazon India,Withdrawal,Net Banking,Desktop,Bangalore,INR,15,1,0
9279,Reliance Digital,Withdrawal,Net Banking,Mobile,Chennai,INR,19,0,0
11474,Amazon India,Purchase,Debit Card,Tablet,Bangalore,INR,11,0,0
26296,Amazon India,Withdrawal,Net Banking,Mobile,Delhi,INR,21,0,0
40965,Amazon India,Purchase,UPI,Tablet,Delhi,INR,15,1,0
27041,Reliance Digital,Withdrawal,Net Banking,Tablet,Hyderabad,INR,22,0,0
29587,Reliance Digital,Transfer,Net Banking,Desktop,Hyderabad,INR,1,1,1
35759,Zomato,Withdrawal,Net Banking,Tablet,Hyderabad,INR,17,1,0
35603,Swiggy,Deposit,Wallet,Tablet,Bangalore,INR,23,1,1
40220,Reliance Digital,Deposit,Net Banking,Desktop,Hyderabad,INR,16,0,0
30148,Zomato,Purchase,Net Banking,Mobile,Mumbai,INR,14,1,0
27937,Swiggy,Deposit,Debit Card,Mobile,Hyderabad,INR,10,0,0
17952,Zomato,Deposit,Credit Card,Mobile,Hyderabad,INR,16,0,0
29534,Myntra,Deposit,Wallet,Tablet,Mumbai,INR,9,0,0
30187,Flipkart,Purchase,Wallet,Mobile,Delhi,INR,1,0,0
17180,Swiggy,Purchase,Net Banking,Mobile,Chennai,INR,3,0,0
42727,Amazon India,Deposit,Wallet,Tablet,Delhi,INR,21,1,1
3120,Myntra,Withdrawal,UPI,Desktop,Hyderabad,INR,12,1,0
8246,Flipkart,Transfer,Wallet,Mobile,Chennai,INR,8,1,0
41331,Amazon India,Purchase,Debit Card,Tablet,Delhi,INR,20,0,0
23703,Swiggy,Withdrawal,UPI,Tablet,Mumbai,INR,11,1,0
23016,Myntra,Purchase,Debit Card,Tablet,Chennai,INR,23,0,0
40786,Zomato,Purchase,Wallet,Desktop,Hyderabad,INR,6,0,0
40893,Flipkart,Withdrawal,Net Banking,Desktop,Delhi,INR,5,0,0
35128,Flipkart,Deposit,UPI,Tablet,Bangalore,INR,5,0,0
24575,Myntra,Transfer,Credit Card,Tablet,Delhi,INR,0,0,1
10323,Myntra,Deposit,Credit Card,Desktop,Delhi,INR,3,0,0
30658,Flipkart,Withdrawal,Debit Card,Mobile,Mumbai,INR,6,0,1
43180,Myntra,Purchase,Credit Card,Mobile,Chennai,INR,9,1,1
28160,Myntra,Deposit,Wallet,Tablet,Mumbai,INR,13,1,0
44314,Swiggy,Deposit,Net Banking,Tablet,Hyderabad,INR,1,1,0
38112,Swiggy,Withdrawal,Credit Card,Tablet,Hyderabad,INR,20,0,1
25094,Reliance Digital,Withdrawal,Net Banking,Tablet,Hyderabad,INR,3,0,0
12687,Reliance Digital,Purchase,Credit Card,Tablet,Bangalore,INR,7,0,0
19140,Amazon India,Purchase,UPI,Tablet,Bangalore,INR,21,0,0
14561,Zomato,Purchase,UPI,Desktop,Bangalore,INR,20,0,0
4434,Zomato,Transfer,UPI,Mobile,Delhi,INR,2,1,1
7640,Amazon India,Purchase,Net Banking,Desktop,Mumbai,INR,5,0,0
672,Reliance Digital,Withdrawal,Credit Card,Tablet,Mumbai,INR,5,1,0
49405,Reliance Digital,Purchase,Wallet,Desktop,Bangalore,INR,20,0,0
12708,Zomato,Withdrawal,Debit Card,Tablet,Delhi,INR,8,0,0
45191,Myntra,Transfer,Credit Card,Tablet,Bangalore,INR,18,0,1
30645,Amazon India,Deposit,Debit Card,Desktop,Delhi,INR,10,1,0
19244,Zomato,Purchase,Wallet,Mobile,Chennai,INR,4,1,0
15538,Amazon India,Transfer,Wallet,Desktop,Chennai,INR,16,0,0
10621,Zomato,Deposit,UPI,Tablet,Bangalore,INR,16,0,0
45781,Swiggy,Purchase,Wallet,Desktop,Bangalore,INR,8,1,0
17993,Swiggy,Purchase,Wallet,Desktop,Mumbai,INR,18,0,0
10027,Flipkart,Withdrawal,Wallet,Desktop,Bangalore,INR,21,0,0
25497,Flipkart,Withdrawal,Debit Card,Desktop,Hyderabad,INR,18,1,0
28069,Zomato,Deposit,Net Banking,Mobile,Chennai,INR,19,0,0
32706,Amazon India,Withdrawal,UPI,Desktop,Delhi,INR,23,0,1
27548,Reliance Digital,Withdrawal,UPI,Mobile,Hyderabad,INR,20,1,0
25144,Swiggy,Purchase,Debit Card,Tablet,Hyderabad,INR,9,0,0
2790,Swiggy,Withdrawal,Net Banking,Desktop,Delhi,INR,7,1,0
5771,Flipkart,Transfer,Credit Card,Tablet,Chennai,INR,19,1,0
23681,Amazon India,Deposit,Debit Card,Tablet,Chennai,INR,5,0,0
18042,Zomato,Deposit,Debit Card,Mobile,Chennai,INR,2,1,0
21727,Flipkart,Deposit,UPI,Tablet,Chennai,INR,0,1,0
8330,Reliance Digital,Withdrawal,UPI,Mobile,Bangalore,INR,22,0,0
28892,Zomato,Purchase,Credit Card,Desktop,Bangalore,INR,4,0,1
399,Flipkart,Withdrawal,Credit Card,Mobile,Mumbai,INR,15,1,0
11902,Myntra,Deposit,Wallet,Mobile,Chennai,INR,23,0,0
3872,Swiggy,Purchase,Net Banking,Tablet,Mumbai,INR,14,0,0
45781,Amazon India,Purchase,Debit Card,Desktop,Chennai,INR,21,0,0
40296,Swiggy,Purchase,Net Banking,Tablet,Chennai,INR,10,1,0
23376,Zomato,Deposit,Net Banking,Desktop,Delhi,INR,8,0,0
12416,Myntra,Transfer,Wallet,Mobile,Chennai,INR,7,1,0
21344,Myntra,Transfer,Debit Card,Desktop,Chennai,INR,9,1,0
30665,Flipkart,Transfer,UPI,Mobile,Hyderabad,INR,9,0,0
4649,Reliance Digital,Purchase,UPI,Tablet,Hyderabad,INR,13,1,0
8176,Reliance Digital,Withdrawal,UPI,Tablet,Bangalore,INR,7,0,0
16680,Amazon India,Withdrawal,Net Banking,Mobile,Mumbai,INR,16,1,0
8629,Zomato,Transfer,Credit Card,Desktop,Chennai,INR,14,1,1
8957,Reliance Digital,Deposit,Wallet,Mobile,Chennai,INR,13,0,0
15518,Zomato,Withdrawal,Net Banking,Desktop,Delhi,INR,12,1,0
2920,Flipkart,Purchase,Credit Card,Desktop,Hyderabad,INR,6,0,0
40302,Amazon India,Withdrawal,Net Banking,Mobile,Hyderabad,INR,23,0,0
40651,Amazon India,Withdrawal,Net Banking,Tablet,Mumbai,INR,13,1,0
20720,Amazon India,Withdrawal,Credit Card,Tablet,Mumbai,INR,5,1,0
37709,Flipkart,Deposit,Wallet,Mobile,Mumbai,INR,2,1,1
44111,Zomato,Purchase,Net Banking,Tablet,Chennai,INR,15,0,1
43017,Flipkart,Transfer,UPI,Tablet,Hyderabad,INR,3,1,1
25088,Reliance Digital,Deposit,Debit Card,Desktop,Hyderabad,INR,11,1,0
39376,Flipkart,Deposit,Wallet,Desktop,Delhi,INR,12,1,1
48832,Flipkart,Deposit,Credit Card,Tablet,Delhi,INR,7,1,1
13018,Reliance Digital,Transfer,Wallet,Desktop,Mumbai,INR,14,1,1
41599,Amazon India,Purchase,Credit Card,Mobile,Chennai,INR,2,0,1
27089,Swiggy,Purchase,Debit Card,Mobile,Hyderabad,INR,16,0,0
17024,Myntra,Purchase,UPI,Tablet,Bangalore,INR,17,1,0
1317,Amazon India,Purchase,Credit Card,Tablet,Bangalore,INR,16,0,0
26793,Zomato,Purchase,Credit Card,Desktop,Delhi,INR,17,1,0
2355,Zomato,Transfer,Credit Card,Mobile,Hyderabad,INR,9,1,0
42902,Flipkart,Withdrawal,Net Banking,Tablet,Chennai,INR,10,0,1
39941,Reliance Digital,Withdrawal,UPI,Tablet,Bangalore,INR,1,0,1
47534,Zomato,Deposit,UPI,Desktop,Hyderabad,INR,1,0,1
27536,Swiggy,Withdrawal,UPI,Mobile,Bangalore,INR,11,0,0
18775,Swiggy,Purchase,Wallet,Desktop,Hyderabad,INR,9,0,0
27301,Amazon India,Transfer,Net Banking,Mobile,Hyderabad,INR,11,1,0
48279,Reliance Digital,Purchase,Net Banking,Desktop,Bangalore,INR,14,1,0
8431,Swiggy,Deposit,Wallet,Tablet,Bangalore,INR,22,1,0
10868,Reliance Digital,Withdrawal,Credit Card,Tablet,Mumbai,INR,23,1,0
6855,Flipkart,Deposit,UPI,Mobile,Delhi,INR,20,0,0
19275,Reliance Digital,Transfer,Debit Card,Tablet,Bangalore,INR,14,1,0
40524,Flipkart,Withdrawal,Credit Card,Tablet,Hyderabad,INR,2,0,1
49115,Flipkart,Deposit,Wallet,Desktop,Bangalore,INR,12,1,0
40154,Reliance Digital,Purchase,UPI,Tablet,Bangalore,INR,18,0,0
19798,Amazon India,Transfer,Debit Card,Desktop,Hyderabad,INR,5,1,0
29203,Reliance Digital,Transfer,Credit Card,Mobile,Delhi,INR,16,0,1
19502,Reliance Digital,Transfer,Wallet,Mobile,Mumbai,INR,10,1,0
22463,Reliance Digital,Deposit,Net Banking,Desktop,Bangalore,INR,1,0,0
18376,Swiggy,Withdrawal,Net Banking,Mobile,Mumbai,INR,22,0,0
23050,Reliance Digital,Purchase,Net Banking,Desktop,Hyderabad,INR,20,0,0
30664,Myntra,Deposit,Credit Card,Mobile,Mumbai,INR,23,0,1
173,Amazon India,Deposit,UPI,Desktop,Hyderabad,INR,2,1,0
47112,Flipkart,Deposit,Credit Card,Desktop,Bangalore,INR,22,1,1
6578,Flipkart,Transfer,Net Banking,Desktop,Mumbai,INR,5,1,0
8930,Reliance Digital,Transfer,Credit Card,Tablet,Hyderabad,INR,18,0,0
2063,Reliance Digital,Withdrawal,Wallet,Mobile,Chennai,INR,7,0,0
11013,Myntra,Withdrawal,Wallet,Mobile,Bangalore,INR,15,0,0
3740,Swiggy,Purchase,Debit Card,Desktop,Hyderabad,INR,2,1,0
5074,Zomato,Withdrawal,UPI,Mobile,Chennai,INR,10,1,0
32328,Myntra,Purchase,Wallet,Desktop,Delhi,INR,1,0,1
26214,Zomato,Purchase,Net Banking,Desktop,Mumbai,INR,3,0,0
12945,Zomato,Deposit,Debit Card,Mobile,Chennai,INR,5,0,0
28459,Zomato,Transfer,Wallet,Desktop,Delhi,INR,8,0,0
23617,Amazon India,Transfer,Debit Card,Desktop,Delhi,INR,18,0,0
25477,Reliance Digital,Withdrawal,Credit Card,Mobile,Mumbai,INR,17,1,0
10235,Reliance Digital,Deposit,UPI,Desktop,Bangalore,INR,15,0,0
19514,Reliance Digital,Purchase,UPI,Desktop,Mumbai,INR,7,1,0
1146,Flipkart,Transfer,UPI,Mobile,Mumbai,INR,1,1,1
38519,Reliance Digital,Purchase,UPI,Mobile,Bangalore,INR,22,1,1
8958,Reliance Digital,Transfer,UPI,Tablet,Chennai,INR,4,0,0
38359,Reliance Digital,Purchase,Wallet,Tablet,Delhi,INR,2,1,0
1422,Swiggy,Transfer,Wallet,Tablet,Delhi,INR,20,0,0
46705,Myntra,Transfer,Net Banking,Mobile,Bangalore,INR,22,1,1
13651,Swiggy,Purchase,UPI,Mobile,Mumbai,INR,17,0,0
30814,Zomato,Transfer,Wallet,Desktop,Mumbai,INR,15,0,1
11713,Amazon India,Deposit,Debit Card,Tablet,Chennai,INR,14,1,0
47456,Reliance Digital,Purchase,Wallet,Mobile,Hyderabad,INR,10,0,0
46502,Flipkart,Withdrawal,Credit Card,Tablet,Chennai,INR,18,0,0
653,Flipkart,Withdrawal,UPI,Tablet,Bangalore,INR,20,1,0
48957,Swiggy,Deposit,Debit Card,Mobile,Delhi,INR,17,1,0
47970,Zomato,Purchase,Net Banking,Desktop,Chennai,INR,17,0,1
12808,Myntra,Withdrawal,Debit Card,Tablet,Hyderabad,INR,6,0,0
6925,Zomato,Withdrawal,Net Banking,Mobile,Bangalore,INR,7,0,0
37971,Amazon India,Transfer,Debit Card,Tablet,Mumbai,INR,22,1,1
22423,Myntra,Deposit,Net Banking,Tablet,Hyderabad,INR,22,1,0
38092,Amazon India,Deposit,UPI,Mobile,Hyderabad,INR,3,0,1
20686,Zomato,Withdrawal,UPI,Desktop,Mumbai,INR,8,0,0
10195,Flipkart,Purchase,Net Banking,Desktop,Hyderabad,INR,19,0,0
3168,Swiggy,Purchase,Debit Card,Tablet,Bangalore,INR,6,1,0
38893,Flipkart,Deposit,Wallet,Desktop,Chennai,INR,0,1,1
20110,Reliance Digital,Withdrawal,Net Banking,Tablet,Chennai,INR,20,1,0
21733,Flipkart,Withdrawal,UPI,Desktop,Chennai,INR,4,0,1
11123,Flipkart,Withdrawal,Credit Card,Mobile,Hyderabad,INR,2,1,1
42737,Reliance Digital,Transfer,Wallet,Mobile,Chennai,INR,1,1,1
1534,Amazon India,Transfer,Credit Card,Tablet,Chennai,INR,21,0,0
21645,Amazon India,Deposit,UPI,Mobile,Mumbai,INR,2,1,0
29643,Amazon India,Deposit,Net Banking,Desktop,Delhi,INR,1,0,0
41682,Reliance Digital,Transfer,Credit Card,Mobile,Chennai,INR,22,0,1
49760,Myntra,Withdrawal,Wallet,Desktop,Bangalore,INR,3,0,1
43188,Flipkart,Purchase,UPI,Tablet,Hyderabad,INR,14,1,1
3079,Reliance Digital,Withdrawal,UPI,Desktop,Delhi,INR,20,1,0
4827,Myntra,Deposit,Debit Card,Tablet,Mumbai,INR,13,1,0
